x, y, theta
0.0, 0.0, 0.0
9.570643756147426, -2.898754576178588, -16.8505
17.53045248918349, -8.951972310035746, -20.4015
24.60676342539886, -16.01779310694242, -24.556
30.62909447752536, -24.00099601671447, -28.414
35.50929070024015, -32.72932259331553, -32.3755
39.20465004289017, -42.02148699826926, -35.9375
41.63445184192281, -51.7217995302147, -40.0
42.65143926188508, -61.66995195102323, -44.16299999999999
42.19964009738487, -71.65974061320006, -48.42649999999999
40.25438611818763, -81.46871542998991, -52.79049999999999
36.82672343192706, -90.86292260831085, -57.25499999999999
31.96718264107925, -99.60276604524303, -61.81999999999999
25.699988425247, -107.3952160233333, -66.98849999999999
18.22826819768375, -114.0415230310649, -71.35749999999999
9.786438802581694, -119.4020749116077, -76.22699999999999
0.5867864565863794, -123.3220744923249, -80.694
-9.130870807372581, -125.6815526762091, -85.65849999999999
-19.11090728203044, -126.3131157882563, -90.72049999999999
-29.05433308034512, -125.2509089376804, -95.37699999999999
-38.67150706469802, -122.5104774835686, -100.528
-47.67480871886997, -118.15840219424, -105.2705
-55.73636411461054, -112.2413653850418, -111.0075
-62.49914758017096, -104.8749035614834, -116.439
-67.73841200952988, -96.35726842963759, -121.965
-71.47776126105303, -87.08271899717818, -126.0764999999999
-73.8047469470569, -77.35722992890335, -130.4674999999999
-74.90373809255025, -67.41780245735716, -133.223
-75.03393597605513, -57.41865006772279, -136.0309999999999
-74.59800365276402, -47.42815643579898, -136.4674999999999
-73.88564052777252, -37.4535617684377, -137.6174999999999
-72.42506923354014, -27.56080019775055, -140.781
-70.82522363871068, -17.6896050283344, -138.425
-69.80485053143546, -7.741799304359411, -137.4315
-68.80661673261294, 2.208252418264363, -138.2975
-68.0569164851974, 12.18011029626408, -136.002
-67.89321191415785, 22.17877024714854, -134.9359999999999
-68.08003854049017, 32.17702488541883, -133.9935
-68.38176017020797, 42.1724720519122, -134.2774999999999
-68.75473776736412, 52.16551401680055, -133.585
-69.31277855642356, 62.14993139979021, -133.216
-70.01269372939873, 72.12540726566444, -132.7704999999999
-70.96837154670215, 82.07963651305041, -131.7454999999999
-72.22404146272613, 92.00048794132975, -131.0409999999999
-73.91031154362647, 101.8572872805808, -129.251
-76.00146256167334, 111.6361976196586, -128.6785
-78.45470562022048, 121.3306083029178, -127.1204999999999
-81.37883993133066, 130.8935282822226, -125.877
-84.81183076086756, 140.2857896693602, -124.045
-88.70749118643927, 149.4957750031506, -123.0275
-93.16228288672805, 158.4486980401837, -120.5185
-98.27723853420538, 167.0415572107008, -118.718
-103.7893292600391, 175.3852288143881, -117.832
-109.7530491494334, 183.4123107923452, -115.5575
-116.2269349321142, 191.0339118625143, -114.0975
-123.1421285278213, 198.2574911369386, -112.152
-130.482272566147, 205.0488301431016, -110.624
-138.2828103976241, 211.3059548453666, -108.1105
-146.5710383654719, 216.9010667435313, -105.9115
-155.1833854656261, 221.9831408699552, -104.633
-164.1245370564565, 226.4615120280651, -101.972
-173.4542294740702, 230.0610730280651, -99.12549999999998
-183.0560943740178, 232.854671145754, -97.09649999999998
-192.8308246478049, 234.9652748685567, -95.08799999999999
-202.7409370476148, 236.3030611830083, -92.59999999999998
-212.720780156786, 236.9376724942282, -91.0385
-222.7205849524861, 236.875190113571, -88.60349999999999
-232.6778077483564, 235.9512235593055, -86.09499999999999
-242.5578650061279, 234.407051100298, -85.022
-252.3468778264836, 232.3637136335755, -83.1875
-261.9632861630341, 229.6205966647385, -80.89149999999998
-271.3857035084262, 226.27126070529, -79.53999999999998
-280.5820686153012, 222.3435554183508, -77.33299999999999
-289.5243532734645, 217.8674471653727, -76.07649999999999
-298.1887059208493, 212.8745528943355, -73.97049999999999
-306.6504050629318, 207.5454209172795, -73.82699999999999
-314.9772986982794, 202.0080169781031, -72.54899999999998
-323.1074426224659, 196.1855810813315, -71.84249999999998
-331.1101538002915, 190.1891976876261, -71.31349999999998
-338.9664016273562, 184.0021652746078, -70.46499999999998
-346.6453252224448, 177.5963762973786, -69.69999999999998
-354.2180691503377, 171.0654078085125, -69.52449999999998
-361.7730602471409, 164.5139110690471, -69.54449999999998
-369.2399645176648, 157.8621939512774, -68.75999999999998
-376.5214016632066, 151.0079490551911, -67.97099999999998
-383.7335051882726, 144.0807878224977, -68.18349999999999
-390.9002989836074, 137.1067598117172, -67.59749999999999
-397.9231342515265, 129.9877862340396, -67.01299999999998
-404.7994603058075, 122.7271981039211, -66.42999999999998
-411.5268095325985, 115.3283622238118, -65.84849999999998
-418.1686815623448, 107.8526993140442, -65.77149999999998
-424.804484321076, 100.3716484689279, -65.80199999999998
-431.3968926414016, 92.85232984699801, -65.43999999999999
-437.8947567362632, 85.25116137072358, -65.08549999999999
-444.2990713479497, 77.57100809396284, -64.73849999999999
-450.6787560897144, 69.87038327543712, -64.90199999999999
-457.0500369589178, 62.1628038833243, -64.67599999999999
-463.3617375193787, 54.40635907690186, -64.46049999999999
-469.5476043664902, 46.54919347155743, -63.75249999999999
-475.5942210896007, 38.58436916691636, -63.45199999999998
-481.628249652148, 30.61000403191267, -63.66199999999999
-487.6665223168471, 22.63885209340666, -63.48249999999999
-493.5856694335148, 14.57884605052778, -62.8105
-499.3722908892331, 6.42317243468092, -62.546
-505.1562786912439, -1.734369174541253, -62.79199999999999
-510.9548507658687, -9.881550398460419, -62.64849999999999
-516.7855846464586, -18.00574527633853, -63.01849999999999
-522.6663313951961, -26.09381165077026, -63.00199999999999
-528.4730767688419, -34.2351695329446, -62.49599999999999
-534.1940344903513, -42.43703778040513, -62.40049999999999
-540.1036116328189, -50.50406313038543, -63.82449999999999
-546.2454306725316, -58.39570800857294, -64.06799999999999
-552.3877317739375, -66.28697768966152, -63.82799999999999
-558.5212833363404, -74.18504993745367, -64.00449999999998
-564.7743909298987, -81.98880835397224, -64.70049999999998
-571.1642845518096, -89.68096406616777, -65.01599999999998
-577.7077341521495, -97.24292593646391, -65.85399999999997
-584.420866244439, -104.6546637564001, -66.31449999999997
-591.2551330796732, -111.9548553172304, -66.79749999999998
-598.214323713673, -119.1360575647408, -67.30299999999997
-605.3019095697281, -126.1905686557412, -67.83099999999997
-612.4599948247783, -133.1735347505631, -67.87849999999998
-619.6804957150253, -140.091942579966, -68.34549999999997
-626.9551702748973, -146.953364447768, -68.32899999999999
-634.275607350487, -153.7659411278745, -68.72899999999999
-641.6923812317653, -160.4735088833272, -69.14549999999998
-649.2077865161588, -167.0703780961667, -69.5785
-656.8239048112237, -173.550713127288, -70.028
-664.3724889698936, -180.1095908666178, -68.98499999999999
-671.8196243601798, -186.7834334238518, -69.14949999999999
-679.3058267874194, -193.4134238626376, -69.32149999999999
-686.8325619636121, -199.9973632295716, -69.50099999999999
-694.4012579031247, -206.5330224752182, -69.68799999999999
-702.0133029805107, -213.0181415751148, -69.8825
-709.5559313825555, -219.5838674899445, -69.0785
-717.0053959296166, -226.2551100999895, -69.076
-724.4544529397582, -232.9268077594807, -69.07499999999999
-731.9034517280707, -239.5985704240033, -69.0755
-739.4110223993973, -246.204354451281, -69.58049999999999
-746.9890072837034, -252.7292410474779, -69.68999999999999
-754.535072457714, -259.2910167514765, -69.30099999999999
-762.037856513861, -265.9022368663135, -69.31349999999999
-769.5436975377127, -272.5099861445977, -69.32749999999999
-777.0529397124809, -279.1138699988672, -69.34299999999999
-784.565926613283, -285.7134933084491, -69.35999999999999
-792.0830011447708, -292.3084603658389, -69.37849999999999
-799.7190459834321, -298.76530318737, -70.40449999999999
-807.4951715375574, -305.0527407708755, -70.638
-815.2681686399166, -311.3440455677134, -70.37599999999999
-823.0831011378379, -317.5831825315037, -71.02149999999999
-830.994909521819, -323.6990052966898, -71.2745
-838.8538562031021, -329.8826091860693, -70.52899999999998
-846.6378218592331, -336.1603379683737, -70.58499999999999
-854.4342080931578, -342.4226348067126, -70.64249999999999
-862.1881737025593, -348.7373808291762, -70.19849999999998
-869.8879076739921, -355.1181407188102, -70.15299999999998
-877.6331590799025, -361.4435719815184, -70.60899999999998
-885.3795695515702, -367.7675837465641, -70.16349999999999
-893.0713349130251, -374.1579472436057, -70.11649999999999
-900.7524382044663, -380.5611224111466, -70.06799999999998
-908.3658979341962, -387.0445806661043, -69.51499999999999
-915.8983758146768, -393.6219492113564, -69.35749999999999
-923.3356605051274, -400.3067675658959, -68.69249999999998
-930.6625744212134, -407.1123779328111, -68.41999999999999
-937.8628795869727, -414.0518019377228, -67.63699999999999
-944.8567067250421, -421.19927575459, -66.74049999999998
-951.7369601288761, -428.4561423717347, -66.73349999999998
-958.6905085140105, -435.6428081393627, -67.32199999999998
-965.6906326557261, -442.7841148825695, -67.10599999999999
-972.5727223543448, -450.0392400627554, -66.38249999999998
-979.3201271248931, -457.4197907781413, -66.05149999999998
-985.9808316394991, -464.8786791248795, -65.71299999999998
-992.5519532645339, -472.4166072612443, -65.36699999999998
-999.1633043266487, -479.9192759286901, -66.01949999999999
-1005.840330710935, -487.363556865325, -65.87049999999998
-1012.543755112492, -494.7840758022062, -66.22299999999999
-1019.286778988329, -502.1686292084651, -66.17699999999998
-1026.018130385706, -509.5638241595821, -66.13249999999998
-1032.672909512412, -517.0279995845542, -65.58649999999997
-1039.236858055057, -524.572174789937, -65.43899999999998
-1045.694900264043, -532.2072052958977, -64.78699999999998
-1052.098745709915, -539.8877497756457, -65.03349999999998
-1058.447264570685, -547.6140883829325, -64.37549999999998
-1064.670840016434, -555.4414192607648, -64.11299999999997
-1070.821814307189, -563.3259303600318, -63.84599999999997
-1076.898414671499, -571.2679029117645, -63.57449999999996
-1082.828388310215, -579.3199469158751, -62.79549999999997
-1088.521398779379, -587.5412382863344, -61.90599999999996
-1094.086530255971, -595.8496263158046, -61.90899999999997
-1099.519813348025, -604.2448294009958, -61.00149999999997
-1104.742566609422, -612.7725986503695, -60.48349999999997
-1109.808698783576, -621.3943330926964, -59.95499999999996
-1114.789641815341, -630.0655617550202, -59.91899999999997
-1119.697843023654, -638.7781710598563, -59.47549999999996
-1124.546397169279, -647.5241142735378, -59.52749999999996
-1129.349014866354, -656.2953663652145, -59.17499999999997
-1134.119988927237, -665.0838705900745, -59.32099999999997
-1138.874158262813, -673.881476737696, -59.06549999999997
-1143.626868834707, -682.6798710355101, -59.31149999999997
-1148.393931020664, -691.4704977546479, -59.15899999999997
-1153.11436194235, -700.2862525104015, -59.00799999999997
-1157.788492037704, -709.1266432173613, -58.85849999999996
-1162.49429940253, -717.9502126223785, -59.21349999999996
-1167.402196480415, -726.6629932504493, -60.17899999999996
-1172.330684853593, -735.3641427351694, -59.34899999999995
-1177.205548334808, -744.0954488252979, -59.82649999999996
-1182.089476393151, -752.8216878044305, -59.40849999999996
-1186.907548430468, -761.5844603019465, -59.39499999999995
-1191.722178963657, -770.3491241762137, -59.38599999999996
-1196.68790452098, -779.0290763471274, -60.38749999999996
-1201.760881830199, -787.6467849300484, -60.09649999999996
-1206.807589563026, -796.2799037789596, -60.21299999999997
-1211.890490392006, -804.8917629953396, -60.33699999999996
-1216.783782183561, -813.6127546501177, -58.95949999999996
