speed11, distance11
183, 150.0
183, 150.0
183, 150.0
170, 150.0
170, 150.0
170, 150.0
183, 150.0
183, 150.0
179, 150.0
179, 150.0
179, 150.0
179, 150.0
179, 150.0
173, 150.0
173, 150.0
173, 150.0
173, 150.0
173, 150.0
173, 150.0
173, 150.0
173, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
174, 150.0
1611, 150.0
1611, 150.0
1611, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
219, 150.0
219, 150.0
219, 150.0
219, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
212, 150.0
212, 150.0
212, 150.0
198, 150.0
198, 150.0
198, 150.0
212, 150.0
212, 150.0
212, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
212, 150.0
212, 150.0
211, 150.0
211, 150.0
211, 150.0
204, 150.0
204, 150.0
203, 150.0
203, 150.0
199, 150.0
199, 150.0
199, 150.0
195, 150.0
195, 150.0
195, 150.0
195, 150.0
195, 150.0
189, 150.0
189, 150.0
189, 150.0
189, 150.0
189, 150.0
189, 150.0
189, 150.0
189, 150.0
185, 150.0
185, 150.0
185, 150.0
181, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
183, 150.0
130, 0.0
130, 0.0
130, 0.0
126, 0.0
126, 0.0
122, 0.0
122, 0.0
122, 0.0
121, 0.0
121, 0.0
121, 0.0
118, 0.0
118, 0.0
118, 0.0
118, 0.0
113, 0.0
113, 0.0
113, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
128, 0.0
128, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
128, 0.0
128, 0.0
118, 0.0
118, 0.0
118, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
103, 0.0
103, 0.0
103, 0.0
114, 0.0
118, 0.0
118, 0.0
118, 0.0
109, 0.0
109, 0.0
109, 0.0
103, 0.0
103, 0.0
103, 0.0
103, 0.0
103, 0.0
103, 0.0
103, 0.0
103, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
122, 0.0
122, 0.0
122, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
122, 0.0
122, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
126, 0.0
126, 0.0
126, 0.0
114, 0.0
114, 0.0
114, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
130, 0.0
130, 0.0
130, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
114, 0.0
114, 0.0
114, 0.0
135, 0.0
135, 0.0
135, 0.0
121, 0.0
121, 0.0
121, 0.0
121, 0.0
130, 0.0
130, 0.0
130, 0.0
158, 150.0
158, 150.0
158, 150.0
156, 150.0
156, 150.0
156, 150.0
65, 0.0
65, 0.0
65, 0.0
154, 150.0
149, 0.0
149, 0.0
130, 0.0
130, 0.0
130, 0.0
120, 0.0
120, 0.0
120, 0.0
120, 0.0
103, 0.0
103, 0.0
103, 0.0
121, 0.0
121, 0.0
121, 0.0
121, 0.0
122, 0.0
122, 0.0
128, 0.0
128, 0.0
128, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
130, 0.0
195, 150.0
195, 150.0
195, 150.0
199, 150.0
199, 150.0
197, 150.0
197, 150.0
197, 150.0
205, 150.0
205, 150.0
204, 150.0
204, 150.0
209, 150.0
209, 150.0
209, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
213, 150.0
213, 150.0
213, 150.0
213, 150.0
213, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
209, 150.0
209, 150.0
209, 150.0
211, 150.0
211, 150.0
211, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
206, 150.0
209, 150.0
209, 150.0
209, 150.0
209, 150.0
209, 150.0
209, 150.0
206, 150.0
206, 150.0
206, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
197, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
205, 150.0
205, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
198, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
198, 150.0
198, 150.0
198, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
205, 150.0
197, 150.0
197, 150.0
197, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
204, 150.0
211, 150.0
211, 150.0
211, 150.0
211, 150.0
207, 150.0
207, 150.0
217, 150.0
217, 150.0
217, 150.0
213, 150.0
213, 150.0
213, 150.0
217, 150.0
217, 150.0
217, 150.0
321, 150.0
321, 150.0
321, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
281, 150.0
281, 150.0
234, 150.0
234, 150.0
234, 150.0
234, 150.0
281, 150.0
281, 150.0
212, 150.0
212, 150.0
211, 150.0
211, 150.0
217, 150.0
217, 150.0
217, 150.0
199, 150.0
199, 150.0
199, 150.0
199, 150.0
199, 150.0
203, 150.0
203, 150.0
203, 150.0
221, 150.0
221, 150.0
213, 150.0
213, 150.0
213, 150.0
213, 150.0
213, 150.0
213, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
217, 150.0
225, 150.0
225, 150.0
225, 150.0
225, 150.0
221, 150.0
233, 150.0
233, 150.0
233, 150.0
233, 150.0
233, 150.0
211, 150.0
211, 150.0
211, 150.0
199, 150.0
199, 150.0
203, 150.0
203, 150.0
213, 150.0
213, 150.0
213, 150.0
326, 150.0
326, 150.0
209, 150.0
209, 150.0
209, 150.0
205, 150.0
205, 150.0
209, 150.0
209, 150.0
209, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
326, 150.0
290, 150.0
290, 150.0
278, 150.0
278, 150.0
286, 150.0
286, 150.0
243, 150.0
243, 150.0
227, 150.0
227, 150.0
227, 150.0
205, 150.0
205, 150.0
198, 150.0
198, 150.0
198, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
197, 150.0
195, 150.0
195, 150.0
195, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
190, 150.0
183, 150.0
183, 150.0
183, 150.0
181, 150.0
181, 150.0
181, 150.0
173, 150.0
173, 150.0
175, 150.0
175, 150.0
175, 150.0
162, 150.0
162, 150.0
162, 150.0
164, 150.0
164, 150.0
164, 150.0
157, 150.0
157, 150.0
157, 150.0
158, 150.0
158, 150.0
158, 150.0
156, 150.0
156, 150.0
156, 150.0
156, 150.0
156, 150.0
156, 150.0
158, 150.0
158, 150.0
154, 150.0
154, 150.0
156, 150.0
156, 150.0
156, 150.0
158, 150.0
158, 150.0
162, 150.0
162, 150.0
162, 150.0
166, 150.0
166, 150.0
149, 0.0
149, 0.0
149, 0.0
121, 0.0
121, 0.0
121, 0.0
118, 0.0
118, 0.0
114, 0.0
114, 0.0
114, 0.0
114, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
109, 0.0
109, 0.0
109, 0.0
103, 0.0
103, 0.0
109, 0.0
109, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
107, 0.0
107, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
107, 0.0
107, 0.0
107, 0.0
107, 0.0
107, 0.0
107, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
120, 0.0
120, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
120, 0.0
120, 0.0
113, 0.0
113, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
113, 0.0
113, 0.0
107, 0.0
107, 0.0
107, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
112, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
109, 0.0
103, 0.0
103, 0.0
103, 0.0
94, 0.0
94, 0.0
94, 0.0
112, 0.0
112, 0.0
112, 0.0
109, 0.0
109, 0.0
109, 0.0
113, 0.0
113, 0.0
121, 0.0
121, 0.0
121, 0.0
130, 0.0
130, 0.0
156, 150.0
156, 150.0
145, 0.0
145, 0.0
145, 0.0
139, 0.0
139, 0.0
130, 0.0
130, 0.0
130, 0.0
126, 0.0
126, 0.0
126, 0.0
128, 0.0
128, 0.0
128, 0.0
131, 0.0
131, 0.0
131, 0.0
130, 0.0
130, 0.0
130, 0.0
137, 0.0
137, 0.0
137, 0.0
138, 0.0
138, 0.0
138, 0.0
138, 0.0
149, 0.0
149, 0.0
147, 0.0
147, 0.0
149, 0.0
149, 0.0
149, 0.0
154, 150.0
154, 150.0
158, 150.0
158, 150.0
158, 150.0
164, 150.0
164, 150.0
164, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
166, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
2550, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
162, 150.0
166, 150.0
166, 150.0
173, 150.0
173, 150.0
173, 150.0
164, 150.0
164, 150.0
