x, y, theta
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.09999996192282495, 8.726645152351496e-05, 0.1
0.09999965730559847, 0.0002617990887417994, 0.2
0.2999944026723171, 0.001832584317203509, 0.5
4.599603852311198, 1.053405116106898, 1.2
3.898647413426468, 1.088561688308486, 2.3
12.19439220260592, 2.338182819562968, 1.5
13.39859361029093, 2.179063417354756, 0.3
12.7999820275768, 0.9794051252824, -0.5
12.69924710804469, 0.8672705574941439, -0.8
12.39874553231879, 0.8308837989948222, -0.9
11.99878954872866, 0.8368177007844775, -0.8
11.69920145536684, 0.8692780910628553, -0.6000000000000001
11.59951162587192, 0.8982488672985586, -0.5000000000000001
12.59951162587192, 1.898248867298559, -0.6000000000000001
11.69941331221098, 0.8879519099561699, -0.6000000000000001
11.59967307103477, 0.9167486505796598, -0.3
12.09996538786545, 2.026441707962922, 0.6
10.59806635353568, 1.192671412322455, 1.7
10.09234683682936, 1.3731340225699, 3.0
10.58349783380909, 2.532508156739995, 4.1
9.474948393928821, 1.652111739077958, 4.699999999999999
9.771034906969165, 1.713404976663621, 4.6
10.07256734569557, 1.7060607323867, 4.3
11.97314477224458, 2.732381971276317, 4.1
11.67327992165409, 1.755708749463484, 4.0
11.97320455285807, 1.767321211185378, 4.0
12.0722810402206, 1.78395954383595, 4.1
11.77099635402415, 1.790972528978422, 4.3
11.46834693734104, 1.814685460446193, 4.6
11.96345296190906, 2.854169231373675, 5.199999999999999
10.85275125982013, 1.96607070761558, 5.999999999999999
10.93670265780158, 2.123361157615355, 6.899999999999999
10.91783180129578, 2.279301513016443, 7.8
10.79754872951474, 2.420576957712675, 8.699999999999999
10.67934573783235, 2.533057757394262, 9.299999999999999
10.46834177475742, 2.584457016262506, 9.699999999999999
10.26561260943522, 2.583800167911024, 9.699999999999999
10.26561260943522, 2.583800167911024, 9.699999999999999
10.46133816695755, 2.625755236950636, 9.799999999999999
10.75258232893226, 2.702098092766154, 9.999999999999998
10.93881104622754, 2.797229809285802, 10.5
11.11923909657275, 2.921197570889966, 11.0
11.29824544423392, 3.048448381169346, 11.5
11.27997746108813, 3.138238386971863, 12.0
12.16320350721186, 4.206647790427041, 12.5
11.04204314848479, 3.290713732435734, 13.2
11.01119830595903, 3.421963764956677, 14.0
10.87733084869293, 3.545257414380532, 14.9
10.74202992642376, 3.665117804650266, 15.7
10.5141058306775, 3.737113487356409, 16.4
10.48739348720482, 3.828314837309238, 16.8
10.19749983483827, 3.750635706186864, 16.5
10.12509946379415, 3.642453363044226, 15.8
10.25085235080278, 3.565488410351266, 15.2
10.27288793237506, 3.484662832984199, 14.8
10.38249720192601, 3.461452062472615, 14.6
10.38677895367512, 3.445072774958202, 14.6
10.57375479524804, 3.520559287234723, 14.9
10.74897379515908, 3.639604125868425, 15.4
12.00953445911793, 4.822980678596773, 16.1
10.9768653352166, 3.936351151165915, 16.7
10.65867803522666, 3.952954217699642, 17.3
10.52395799643278, 4.048642990280108, 18.2
10.28539910562019, 4.133905462733026, 19.1
10.33790431368125, 4.288395205648662, 19.7
10.49390639138281, 4.446119764555586, 20.2
11.5602762928173, 5.555434882682516, 20.6
10.44798471138166, 4.570095922170497, 20.8
10.26089590521569, 4.499400953414645, 20.6
10.28209960867507, 4.442764420438037, 20.1
10.31471961264683, 4.353505410428384, 19.5
10.34932606535106, 4.255779802711974, 18.9
10.46930129495106, 4.214394653031615, 18.59999999999999
10.38565929661206, 4.149507829474262, 18.49999999999999
10.47489704655121, 4.197862717074514, 18.79999999999999
11.73591126910774, 5.361849455294044, 19.3
11.71220406568781, 5.429736460201747, 19.59999999999999
10.60299955708279, 4.438371635915437, 19.8
11.49691008280523, 5.437833457151806, 19.99999999999999
10.57262883214747, 4.522041629785052, 20.39999999999999
10.44486561782872, 4.578339483776929, 21.09999999999999
11.03124141386653, 5.53930480807491, 21.69999999999999
9.829821384902507, 4.504890056866031, 21.59999999999999
9.763843731425816, 4.399270958771666, 20.79999999999999
9.9128176912636, 4.288112042236182, 19.69999999999999
11.43800951583229, 5.305143927132228, 18.89999999999999
10.66723778209778, 4.253384954840312, 18.29999999999999
10.78471213070392, 4.217049660675993, 18.09999999999999
10.68971492555146, 4.18581616882477, 18.29999999999999
10.48323655206199, 4.173046564050919, 18.69999999999999
10.36344304074757, 4.214954808807732, 19.19999999999999
10.42641491092178, 4.338068592337707, 19.79999999999999
10.48181934842299, 4.479238687395764, 20.49999999999998
11.43231734069206, 5.611286416843722, 21.39999999999998
10.28809552871924, 4.70557437509836, 22.09999999999999
10.2487822816655, 4.802634127332047, 22.59999999999998
10.22200971670452, 4.867109616368204, 22.89999999999999
10.21185405565721, 4.89123950140206, 22.89999999999999
10.30739875762334, 4.922031153189828, 22.79999999999998
10.32442319284111, 4.881382758864016, 22.39999999999998
10.26199960511697, 4.770326685423053, 21.89999999999999
10.10549920103375, 4.623518221283526, 21.49999999999999
10.21745257703903, 4.612280164942433, 21.29999999999999
10.23000563203357, 4.580083243812712, 21.09999999999999
10.23934662662951, 4.555906904432385, 20.99999999999999
11.33892806009114, 5.575531105785863, 20.89999999999999
10.3420447432103, 4.56737999319625, 20.89999999999999
11.61265356103878, 5.699579910672076, 21.19999999999999
10.58330095021485, 4.774962635260259, 21.79999999999999
11.35129290658095, 5.816191946866517, 22.59999999999999
10.11637025339616, 4.860284109103063, 23.29999999999999
10.16013010242778, 5.011485573524658, 23.99999999999999
10.11403276635445, 5.115143586051086, 24.59999999999999
10.07411091928697, 5.202441079239184, 25.09999999999999
11.0482705246602, 6.257792915650724, 25.29999999999999
9.954105939998245, 5.223030525024435, 25.19999999999999
10.0630778703665, 5.226182617406992, 24.79999999999999
10.09236109047069, 5.162807922604009, 24.39999999999999
10.0299891501055, 5.058238035031569, 23.99999999999999
9.966604744928285, 4.954743904253421, 23.59999999999999
9.905578275073912, 4.84456442091059, 23.09999999999999
10.02094756383392, 4.829165059194882, 22.89999999999999
11.30053934942437, 5.938269646660701, 22.99999999999999
11.38914950521489, 5.985457510590592, 22.99999999999999
11.30397259621379, 5.930151896416082, 22.79999999999999
10.13312708561684, 4.820469819010754, 22.59999999999999
10.05074321942625, 4.758197330637354, 22.5
11.14309774207346, 5.796546282990796, 22.59999999999999
10.21863151588501, 4.875155864521028, 22.99999999999999
10.28673556084027, 4.970710594216712, 23.3
11.26932171940821, 6.011193695411283, 23.49999999999999
10.25878868541936, 5.035446949069011, 23.59999999999999
10.25878868541936, 5.035446949069011, 23.49999999999999
10.17754625683981, 4.971478906347805, 23.3
10.01089193032026, 4.852768695378591, 22.99999999999999
10.03425888556731, 4.797652747230608, 22.59999999999999
10.9518826954848, 5.735478042537506, 22.7
10.03425888556731, 4.797652747230609, 22.9
10.1062328234852, 4.884137454375257, 23.3
9.987188728974218, 4.907740875467412, 23.69999999999999
9.868263365772359, 4.929873391764666, 24.09999999999999
9.84756512687105, 4.976253428263254, 24.29999999999999
9.84756512687105, 4.976253428263254, 24.09999999999999
10.05111415681921, 5.010901709120638, 23.69999999999999
10.36109718197661, 5.050908484474761, 23.09999999999999
10.49519046136156, 4.991410540456659, 22.49999999999999
10.52624575011546, 4.91671315115201, 22.19999999999999
10.53646702354295, 4.89176010423021, 22.19999999999999
10.33791493948437, 4.848810801137766, 22.59999999999999
10.03094136878304, 4.805535178342605, 23.09999999999999
9.817085260893638, 4.797236824604462, 23.49999999999999
9.790360896059788, 4.858698655897216, 23.89999999999998
9.857944602001947, 4.953076956987378, 24.19999999999999
9.93526802705547, 5.025044755612075, 24.29999999999999
11.0299891501055, 6.058238035031569, 24.09999999999999
10.13900054425756, 5.059392694980374, 23.79999999999999
11.15662593339561, 6.0194777665596, 23.59999999999999
10.07544633521304, 4.955537108493385, 23.49999999999999
10.17060074385124, 4.98749068925246, 23.49999999999999
