x, y, theta
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.9998476951563912, 0.01745240643728351, 0.01745329251994329
2.999532360077663, 0.05296635973314672, 0.01775790993973001
7.998743550278527, 0.1417778216649628, 0.01776322651666421
14.99763920502234, 0.2661145178094388, 0.01776331930843665
26.99574604138083, 0.479263159202595, 0.01776332092795859
42.99322182318412, 0.7634613481789878, 0.01776332095622459
62.99006655043804, 1.118709084409344, 0.01776332095671792
86.98628022314276, 1.545006367885978, 0.01776332095672653
113.9820206049356, 2.024590811797195, 0.01776332095672668
144.9771299321791, 2.575224802954519, 0.01776332095672668
177.9719237321481, 3.161383567734895, 0.01776332095672668
212.9664020048425, 3.783067106138325, 0.01776332095672668
250.960406986625, 4.458037804976335, 0.01776332095672668
290.9540964411328, 5.168533277437398, 0.01776332095672668
332.947470368366, 5.914553523521514, 0.01776332095672668
378.9474681576605, 5.92881483138509, 0.0003100284367833899
426.9474681569577, 5.929074560200929, 5.41101699668125e-06
476.9398528323668, 6.801699603349041, 0.01745338696000577
530.9313387836607, 7.760576431330976, 0.01775791158802004
587.9313360459763, 7.778242670501015, 0.0003099340254890046
646.9313360451131, 7.778561823284329, 5.409369208743158e-06
708.9313360451129, 7.778567676785125, 9.441130314856855e-08
775.9313360451129, 7.778567787186927, 1.64778809104101e-09
844.9313360451129, 7.778567789171321, 2.875932756381771e-11
915.9313360451129, 7.778567789206959, 5.019449566481786e-13
989.931336045113, 7.778567789207607, 8.760592157290917e-15
1065.931336045113, 7.778567789207619, 1.529011775691195e-16
1143.931336045113, 7.778567789207619, 2.668628978757634e-18
1223.931336045113, 7.778567789207619, 4.657636219345454e-20
1307.931336045113, 7.778567789207619, 8.129108738771897e-22
1393.931336045113, 7.778567789207619, 1.418797127442132e-23
1482.931336045113, 7.778567789207619, 2.47626812917028e-25
1574.931336045113, 7.778567789207619, 4.321903201622162e-27
1668.917019389814, 6.138041584102969, -0.01745329251994329
1765.901725638496, 4.415614849253604, -0.01775790993973001
1865.885949442513, 2.639385610617282, -0.01776322651666421
1968.869699790886, 0.8098599387771351, -0.01776331930843665
2074.852976845386, -1.072953060195745, -0.01776332092795859
2183.835780608921, -3.009053222597421, -0.01776332095622459
2296.765715993247, -6.98770803196086, -0.03521661347666122
2412.746782385292, -9.083474851974952, -0.01806793837651324
2531.727997272995, -11.19783145535917, -0.01776863753366089
2652.708907673448, -13.347091485587, -0.01776341374849913
2777.631402560485, -17.7482585124199, -0.03521661509619193
2906.550027736209, -22.32953374987517, -0.03552123092472268
3038.466735549287, -27.018051613651, -0.03552654747388423
3172.382180917887, -31.77762005306462, -0.03552664026517194
3309.29573326447, -36.64374621658652, -0.03552664188468543
3447.208654606146, -41.54539155308345, -0.03552664191295127
3588.119682933508, -46.55359439696504, -0.0355266419134446
3732.028818246558, -51.66835474816451, -0.03552664191345322
3877.936691550067, -56.85415343757509, -0.03552664191345337
4026.842671839264, -62.14650963430234, -0.03552664191345337
4179.746128109382, -67.58094250745178, -0.03552664191345337
4335.527243185791, -75.84194641439272, -0.05297993443339667
4493.302996017187, -84.25692226024228, -0.05328455185318337
4654.074445400339, -92.83253088238206, -0.05328986843011759
4817.841635265774, -101.5679486502506, -0.05328996122189001
4984.604566394826, -110.4631609156563, -0.05328996284141196
5153.36465837547, -119.4649026740406, -0.05328996286967795
5325.254223238251, -125.6274907086008, -0.035836670350228
5501.143132569782, -131.8798162091474, -0.0355320529304499
5680.030182115421, -138.2377643731454, -0.03552673635351584
5860.915970241367, -144.6667342794025, -0.0355266435617434
6044.657798279928, -154.4104824826188, -0.05297993446216475
6232.390972535002, -164.4232385524581, -0.05328455185368547
6422.121254415742, -174.5435220195812, -0.05328986843012635
6613.641012387927, -188.114900220621, -0.07074325374183347
6808.149058858324, -201.9575827016396, -0.07104787278114197
7005.038578526733, -222.8983812715015, -0.1059597744262287
7203.502393682235, -247.6393205002967, -0.1240223945780113
7403.475221684149, -276.1852144417533, -0.1417909392911402
7604.884051479821, -308.5963742534263, -0.1595543514196154
7807.654047408246, -344.932702510239, -0.1773176739675893
8012.68972960232, -385.4465153055118, -0.1950809949520885
8219.674785163363, -426.4121933103034, -0.1953910233893566
8429.602531385614, -467.9614576364805, -0.1953964344063618
8642.473185959158, -510.0932083885052, -0.1953965288464244
8858.286752737508, -552.8074260965117, -0.1953965304947145
9076.254282785403, -599.9153431043799, -0.2128498230434258
9297.139558255157, -647.7242866259669, -0.2131544404637146
9519.103588975335, -699.8392467281449, -0.2306130495606009
9743.015156275078, -756.6248965824303, -0.2483710522921035
9969.741934638872, -818.43078604917, -0.2661342804282896
10198.37896705761, -880.8335696950303, -0.266444307245049
10429.90979718889, -944.0275148062716, -0.2664497182337709
10662.22241024096, -1011.812836350948, -0.2839031051932832
10896.43413202476, -1080.229715694201, -0.2842077242613513
11132.28028580156, -1153.616306762952, -0.3016663333869967
11368.68495580529, -1231.807303689875, -0.3194243361190013
11606.4945452026, -1315.177557321975, -0.3371875642551962
11844.66108946256, -1403.453812313165, -0.354950883591899
12084.67536566293, -1492.499571448643, -0.3552609120004077
12324.20978253632, -1591.009789868483, -0.3901729080567975
12563.76151481809, -1694.624304106612, -0.408235529856368
12804.16632287987, -1803.718429799869, -0.4260040745982564
13044.40170246066, -1917.924219485322, -0.4437674867272335
13283.12940699322, -2041.900358675946, -0.4789841017951594
13522.66804515379, -2166.484630669562, -0.4795987476795021
13762.63148479759, -2296.663536926741, -0.4970627677938611
14001.98624290743, -2432.067745761551, -0.5148208649654345
14241.48264387317, -2573.225366613057, -0.5325840947499108
14478.38973886411, -2724.341309990819, -0.5678007066353247
14714.19442491516, -2880.818624756786, -0.5858686449840656
14949.65147409243, -3043.163867966234, -0.6036372825172418
15183.81384986179, -3210.830148935448, -0.6214006962657324
15416.56631915034, -3383.822310723434, -0.6391640188419808
15645.42681501639, -3566.775510837418, -0.6743806323469169
15874.02328919499, -3756.387356440786, -0.6924485707239237
16099.97293097347, -3950.682902916189, -0.7102172082575931
16323.92879415162, -4150.291949174439, -0.7279806220060925
16544.33084183547, -4361.118743905958, -0.7631972371022844
16756.68555465698, -4586.962663333725, -0.8161717605469503
16966.86864480635, -4818.893835484558, -0.834549632920678
17178.31987872187, -5052.374831875286, -0.8348703873031107
17387.63746905281, -5291.770208560066, -0.8523292780431177
17594.60537442017, -5537.137863616405, -0.8700872856902201
17794.65808267331, -5792.000402881367, -0.9053038064321429
17995.78802940995, -6048.559839514901, -0.9059184506701865
18193.61322520568, -6310.187804205952, -0.9233824707558119
18387.93919222863, -6576.903792741686, -0.9411405679268839
18578.64584903293, -6848.666503668936, -0.9589037977113515
18766.17462750196, -7126.259654243499, -0.976667117076822
18950.37804541902, -7409.655315515289, -0.994430438005776
19126.03444121811, -7701.932291370169, -1.029647051481961
19297.38071481208, -7999.067705828728, -1.047714989858466
19469.63183694647, -8297.990021695982, -1.048030334872184
19637.60630167668, -8601.623977634052, -1.065489131200896
19801.56801791152, -8910.843245483461, -1.083247137200211
19960.91681454437, -9224.709396910566, -1.101010365393431
20116.41260395669, -9544.95470831268, -1.118773684731129
20267.4577564602, -9870.63301877439, -1.136537005659598
20413.90793088331, -10201.68640783942, -1.154300326615832
20555.23120394271, -10537.1319809087, -1.17206364757255
20691.31750831294, -10876.8914807948, -1.189826968529276
20822.05794942856, -11220.88412178715, -1.207590289486003
20947.34486065418, -11569.02660680663, -1.22535361044273
21073.20047487721, -11919.08997873884, -1.225663638879513
21187.67627535656, -12276.18981226528, -1.260575634936396
21302.54384021554, -12635.26423706238, -1.261184964216032
21411.9873859481, -12999.16272606375, -1.278648891538134
21515.4937894636, -13366.87242736532, -1.296406987090177
21606.69993193459, -13740.91311977132, -1.33162350936633
21698.14875898275, -14116.95316023446, -1.332238153631151
21783.45539834952, -14496.4841567024, -1.349702173717244
