x, y, theta
-28.71, -29.94, 180.49
-13.87, -32.14, 183.64
-28.73, -30.06, 186.79
-14.8, -35.63000000000001, 189.44
-23.86, -23.68, 191.99
-27.54, -38.22, 193.93
-14.49, -30.82, 196.66
-28.27, -24.91, 198.37
-37.12, -37.02, 199.35
-27.64, -48.65, 201.0
-12.93, -45.7, 201.52
-0.09, -37.95, 201.69
4.09, -23.55, 203.01
-10.22, -19.07, 204.79
-18.31, -31.7, 205.62
-6.19, -40.54, 207.81
0.08, -26.91, 209.16
-14.87, -28.16, 211.98
-2.52, -36.67, 214.07
-14.82, -28.08, 218.25
-0.61, -32.89, 220.92
-8.68, -20.24, 223.18
5.25, -25.8, 228.45
-7.55, -33.62, 231.32
6.86, -29.44, 234.2
-7.76, -26.1, 236.59
2.95, -36.61, 239.38
16.05, -29.3, 239.16
17.43, -14.36, 241.32
2.94, -10.47, 241.96
-10.48, -17.16, 242.77
-16.51, -30.9, 243.35
-8.710000000000001, -43.71, 244.69
5.98, -46.75, 244.99
19.31, -39.88, 246.05
20.13, -24.9, 247.07
7.97, -16.11, 248.05
-6.2, -21.03, 248.99
7.74, -26.56, 252.91
-2.61, -15.71, 254.41
2.75, -29.72, 258.4
-7.07, -18.38, 261.39
7.75, -20.68, 266.09
1.82, -34.46, 270.31
-6.49, -21.97, 274.36
6.95, -28.63, 277.64
-8.029999999999999, -27.78, 281.45
6.74, -25.14, 284.39
-3.55, -14.22, 285.75
-15.97, -22.63, 287.21
-11.05, -36.8, 288.37
3.39, -32.75, 290.23
3.35, -17.75, 290.97
-4.9, -5.23, 291.39
-16.05, 4.81, 291.48
-28.73, 12.82, 291.7300000000001
-43.7, 11.82, 292.74
-47.54, -2.68, 294.22
-34.87, -10.71, 295.27
-33.36, 4.21, 298.29
-29.97, -10.4, 302.21
-33.70000000000001, 4.13, 304.62
-25.55, -8.460000000000001, 309.14
-39.41, -14.2, 313.68
-28.44, -3.97, 316.14
-43.43, -4.41, 318.52
-35.67, -17.25, 320.31
-20.73, -18.56, 320.4
-6.17, -14.96, 320.97
8.75, -16.49, 319.71
10.74, -31.36, 318.3
-4.26, -31.57, 316.33
-9.19, -17.4, 315.8
-5.04, -2.98, 315.1
2.93, 9.73, 315.24
12.07, 21.63, 314.91
8.51, 36.20000000000001, 317.03
-2.22, 25.71, 319.12
6.96, 37.58, 323.59
-5.11, 28.67000000000001, 324.85
5.77, 39.0, 330.12
15.74, 27.79, 334.21
3.15, 19.64, 339.24
4.47, 34.58, 342.31
15.89, 24.86, 347.43
2.71, 17.69, 351.0
8.119999999999999, 31.68, 355.12
14.43, 18.07, 358.89
1.15, 25.04, 362.71
14.09, 17.46, 365.08
8.460000000000001, 31.37, 367.68
1.37, 18.15, 369.61
14.66, 25.1, 372.77
13.52, 40.06, 371.94
19.48, 53.82000000000001, 371.8
24.04, 68.11, 372.14
26.04, 82.98, 372.15
26.7, 97.97000000000001, 372.32
16.35, 108.83, 373.76
4.55, 99.57000000000001, 375.27
10.25, 85.69000000000001, 376.3500000000001
19.65, 97.38, 379.42
8.85, 86.97000000000001, 382.38
19.97, 97.04000000000001, 385.64
5.45, 93.27, 387.7
20.2, 95.99, 391.78
10.09, 84.91, 395.28
20.55, 95.66000000000001, 398.0
8.5, 86.73, 401.24
21.32, 94.52, 404.1
6.88, 90.45, 406.98
20.21, 83.56, 408.88
20.1, 98.56000000000002, 411.09
10.27, 87.23000000000001, 413.72
24.06, 81.32, 414.85
36.65, 89.47000000000001, 415.68
37.71, 104.43, 416.7
23.09, 107.8, 418.51
10.45, 99.73000000000001, 418.29
4.16, 86.11000000000001, 419.6499999999999
2.85, 71.17000000000001, 418.98
3.19, 56.17000000000001, 419.8700000000001
12.18, 44.15999999999999, 420.22
24.14, 35.1, 420.43
38.64, 31.27, 421.0
46.15, 44.26, 423.04
34.39, 53.57, 423.85
24.83, 42.01, 426.14
30.57, 55.87, 430.7300000000001
44.33, 49.89000000000001, 435.53
29.36, 49.01, 437.95
44.18, 46.72, 441.39
29.63, 50.35, 444.05
38.16, 38.01, 446.23
52.95000000000001, 40.53, 446.32
67.95000000000001, 40.59, 445.9
76.90000000000001, 28.56, 444.45
82.39000000000001, 14.6, 445.37
82.76000000000002, -0.4, 443.75
68.05, -3.31, 442.57
53.24000000000001, -0.9300000000000001, 443.0400000000001
38.3, -2.28, 443.07
42.51, -16.68, 446.57
32.42, -5.58, 450.26
45.69, -12.56, 453.55
36.06, -24.06, 459.26
21.07, -23.62, 464.31
19.82, -8.67, 468.9100000000001
32.17000000000001, -17.19, 472.36
27.29, -31.37, 478.88
13.01, -35.96, 483.07
11.9, -21.0, 487.83
22.37, -31.74, 490.75
10.34, -22.78, 494.43
24.29, -28.3, 497.56
13.0, -18.43, 500.03
6.42, -31.91, 501.2300000000001
6.43, -46.91, 500.94
8.09, -61.82, 501.45
17.3, -73.66, 502.04
25.6, -86.16, 501.3
19.43, -99.83000000000001, 500.02
9.49, -111.07, 500.7
15.82, -124.67, 502.34
30.77, -123.39, 503.14
22.87, -110.64, 506.42
18.19, -124.89, 507.68
30.42, -116.21, 511.43
22.01, -128.63, 514.68
23.24, -113.68, 518.74
23.94, -128.66, 521.22
18.17, -114.81, 525.72
33.1, -116.27, 529.66
18.84, -120.93, 532.83
32.88, -115.66, 536.03
24.0, -127.75, 540.27
22.8, -112.8, 543.74
29.03, -126.44, 547.25
28.1, -111.47, 549.29
15.84, -102.83, 549.04
4.55, -92.95, 549.08
-9.029999999999999, -86.57999999999999, 549.6
-21.55, -78.31, 548.79
-30.71, -66.43000000000001, 548.9400000000001
-44.65, -60.88000000000001, 549.8600000000001
-59.24, -57.41, 549.23
-73.62000000000001, -53.14, 549.75
-82.15000000000002, -65.48000000000001, 551.74
-67.84000000000001, -69.99, 553.49
-74.55, -56.58, 556.42
-64.86000000000001, -68.03000000000001, 560.25
-79.63, -65.42000000000001, 564.09
-68.49, -55.38, 568.35
-75.8, -68.48000000000001, 571.03
-63.51, -59.89000000000001, 573.73
-78.27, -62.55, 576.4500000000001
-70.44, -49.75000000000001, 581.7
-59.38000000000001, -59.88, 585.49
-70.07, -49.35, 587.91
-63.06000000000001, -62.61, 591.16
-54.04, -50.63000000000001, 591.93
-65.6, -41.07, 594.2100000000001
-62.28000000000001, -55.7, 596.9
-49.88, -47.26, 598.1000000000001
-43.65, -33.62, 597.9900000000001
-46.65, -18.92, 599.3600000000001
-61.36, -21.84, 601.1200000000001
-63.23, -36.72, 601.86
-50.57, -44.76, 603.38
-39.04, -35.16, 604.38
-49.94, -24.85, 606.76
-55.13000000000001, -38.92, 608.33
-48.95, -25.25, 612.9
-51.88000000000001, -39.96, 615.0700000000001
-49.45, -25.16, 619.25
-34.85, -28.58, 624.3600000000001
-45.79, -38.84, 627.5
-37.89, -26.09, 631.17
-37.23, -41.08, 634.98
-44.78000000000001, -28.12, 638.42
-33.55, -38.07, 641.9
-43.15, -26.54, 644.4
-47.4, -40.93, 646.22
-32.65, -43.66, 647.75
-38.23, -29.74, 650.49
-51.02, -37.58, 651.2300000000001
-54.52000000000001, -52.17000000000001, 652.06
-48.21000000000001, -65.78, 652.5700000000001
-33.57, -62.53, 654.77
-42.5, -50.48, 656.55
-38.48, -64.93000000000001, 660.3200000000001
-49.8, -55.08, 664.0000000000001
-34.8, -55.42000000000001, 667.99
-49.39, -58.92, 670.7999999999999
-37.58, -49.67000000000001, 675.1300000000001
-38.45000000000001, -64.64, 678.78
-45.84000000000001, -51.59000000000001, 682.56
-33.48, -60.09, 685.97
-47.72, -55.39000000000001, 689.41
-33.21, -59.18, 692.38
-44.47, -49.27, 694.76
-57.15, -57.28000000000001, 694.95
-70.7, -63.71, 694.52
-76.09000000000001, -77.71, 696.4700000000001
-78.82, -92.46, 694.89
-84.42, -106.37, 696.0700000000001
-80.39, -120.82, 696.2000000000001
-72.78, -133.75, 696.59
-61.54, -143.68, 696.83
-52.77000000000001, -131.51, 699.93
-67.62, -133.6, 701.5000000000001
-55.6, -142.58, 704.65
-70.56999999999999, -143.58, 709.2000000000001
-66.27, -129.21, 713.36
-56.75000000000001, -140.8, 717.44
-65.16, -153.22, 723.36
-79.41, -148.53, 727.42
-73.63, -134.69, 732.63
-62.38, -144.61, 736.19
-74.89000000000001, -136.34, 739.1900000000001
-89.86000000000001, -137.33, 737.49
-98.72, -125.22, 737.1799999999999
-95.1, -110.66, 735.74
-80.52, -114.19, 734.05
-86.87000000000001, -127.78, 732.2000000000001
-97.78, -117.49, 730.27
-92.56, -103.43, 729.86
-78.09000000000001, -99.49, 728.3700000000001
-71.48000000000001, -112.96, 727.1000000000001
-80.66000000000001, -124.82, 726.14
-92.49000000000001, -134.04, 726.6
-105.75, -141.06, 725.7899999999999
-120.6, -143.18, 725.91
-130.7, -154.27, 727.17
-118.49, -162.98, 729.2899999999999
-124.53, -149.25, 732.38
-118.58, -163.02, 735.56
-110.63, -150.3, 736.73
-118.15, -163.28, 741.91
-117.0, -148.32, 743.91
-131.91, -149.93, 745.42
-124.7, -163.08, 747.8400000000001
-110.89, -157.23, 748.36
-100.13, -146.78, 748.58
-100.43, -131.78, 750.0
-103.12, -117.02, 748.9
-104.17, -102.06, 749.78
-103.2, -87.09000000000001, 748.63
-100.52, -72.33000000000001, 749.55
-100.82, -57.33000000000001, 749.03
-99.1, -42.43, 749.28
-107.82, -30.22, 750.5
-122.66, -28.04, 750.89
-137.27, -31.45, 751.25
-149.86, -39.6, 751.58
-159.25, -51.3, 751.89
-153.78, -65.27, 753.6799999999999
-139.18, -61.81000000000001, 754.75
-132.28, -48.49, 755.4
-130.96, -33.55, 755.53
-134.41, -18.95, 756.04
-146.93, -10.68, 757.0399999999999
-161.92, -10.02, 757.12
-176.92, -9.66, 757.08
-190.87, -15.17, 757.92
-205.4, -18.9, 756.8300000000001
-219.92, -15.13, 756.91
-234.65, -12.31, 756.96
-248.44, -6.42, 756.48
-263.42, -7.26, 757.88
-275.87, -15.62, 757.55
-289.37, -22.16, 757.6000000000001
-302.63, -29.17, 757.62
-313.64, -39.35, 758.12
-321.28, -52.26, 758.2000000000001
-328.07, -65.64, 758.25
-330.75, -80.40000000000001, 758.78
-328.65, -95.25, 758.89
-325.08, -109.82, 758.98
-316.92, -122.4, 759.5599999999999
-302.96, -127.9, 760.2200000000001
-288.01, -126.71, 760.47
-275.42, -118.56, 761.2100000000001
-272.28, -103.89, 762.04
-278.31, -90.16, 762.4600000000001
-289.42, -80.08000000000001, 762.88
-304.38, -79.0, 763.79
-318.27, -84.67000000000001, 763.8
-330.71, -93.05, 764.2
-338.97, -105.57, 764.59
-345.46, -119.09, 764.47
-350.92, -133.06, 764.74
-352.53, -147.97, 765.0
-354.07, -162.89, 764.75
-356.5, -177.69, 764.88
-353.34, -192.35, 765.5
-344.54, -204.5, 765.7100000000001
-331.3, -211.54, 766.4099999999999
-316.3, -211.37, 766.71
-302.0, -206.85, 767.0
-289.55, -198.49, 767.28
-279.84, -187.06, 767.55
-273.53, -173.45, 767.82
-271.0, -158.66, 768.0800000000001
-272.28, -143.71, 768.3300000000001
-273.49, -128.76, 768.0700000000001
-273.7200000000001, -113.76, 768.2
-272.08, -98.85, 767.82
-267.66, -84.52, 767.82
-259.76, -71.77, 767.31
-246.23, -65.29000000000001, 766.6799999999999
-231.23, -65.19, 766.43
-216.68, -61.53, 767.16
-206.46, -50.55, 767.5800000000001
-198.82, -37.64, 767.59
-198.45, -22.64, 768.6000000000001
-206.68, -10.1, 768.8
-221.67, -9.57, 770.51
-231.85, -20.59, 770.52
-225.07, -33.97, 772.9400000000001
-210.63, -29.92000000000001, 773.27
-200.27, -19.07, 774.01
-200.01, -4.07, 774.76
-199.82, 10.93, 774.02
-197.54, 25.76000000000001, 774.4800000000001
-191.05, 39.28, 773.4299999999999
-179.28, 48.57, 773.57
-164.3, 49.37, 772.2
-150.97, 42.49000000000001, 772.51
-136.99, 37.04, 772.41
-125.83, 27.02, 771.79
-116.59, 15.21, 772.0599999999999
-109.74, 1.86, 771.41
-109.45, -13.14, 771.15
-113.18, -27.67, 770.87
-109.99, -42.33, 772.0800000000001
-99.03, -52.57000000000001, 772.0800000000001
-85.87999999999999, -59.78000000000001, 772.58
-71.18000000000001, -62.79, 772.68
-57.35, -56.97, 773.78
-50.52, -43.61, 774.0800000000001
-47.94, -28.83, 774.38
-46.11, -13.94, 774.18
-48.02, 0.9399999999999999, 774.88
-56.83, 13.08, 775.1799999999999
-66.23000000000001, 24.77, 774.98
-72.45000000000001, 38.42000000000001, 774.6799999999999
-73.54000000000001, 53.38000000000001, 774.27
-71.41, 68.23, 774.2500000000001
-72.72, 83.17, 774.73
-78.04000000000001, 97.20000000000001, 774.7999999999999
-84.33, 110.82, 774.87
-91.48999999999999, 124.0, 774.93
-99.42, 136.73, 774.99
-110.86, 146.43, 775.55
-123.25, 154.88, 775.2000000000001
-136.43, 162.05, 775.75
-151.35, 160.53, 776.4
-164.13, 152.67, 776.65
-174.51, 141.84, 776.91
-178.28, 127.32, 777.67
-173.76, 113.02, 778.03
-167.63, 99.33, 777.9
-164.13, 84.75, 777.66
-164.94, 69.77, 777.3200000000001
-171.45, 56.26, 776.87
-181.1, 44.78000000000001, 776.8200000000001
-193.8, 36.79, 776.25
-207.36, 30.38, 776.58
-220.02, 22.33, 776.5000000000001
-231.13, 12.25, 776.92
-236.54, -1.74, 777.4299999999999
-233.7, -16.47, 778.04
-225.16, -28.8, 778.26
-216.99, -41.38000000000001, 777.9800000000001
-213.41, -55.95000000000001, 777.5900000000001
-212.65, -70.93000000000001, 777.6000000000001
-211.81, -85.90999999999999, 777.6000000000001
-210.97, -100.89, 777.6000000000001
-210.21, -115.87, 777.5900000000001
-209.6, -130.86, 777.58
-212.93, -145.48, 777.06
-220.76, -158.27, 776.9299999999999
-230.18, -169.94, 776.8
-238.2, -182.62, 777.16
-236.76, -197.55, 778.12
-227.61, -209.44, 778.28
-216.63, -219.66, 778.45
-202.44, -224.52, 779.12
-187.59, -222.43, 779.39
-173.86, -216.38, 779.67
-162.34, -206.77, 779.9500000000001
-153.98, -194.31, 780.24
-149.54, -179.98, 780.53
-145.67, -165.49, 780.32
-141.73, -151.02, 780.52
-140.74, -136.05, 780.7200000000001
-139.01, -121.15, 780.42
-129.11, -109.88, 779.51
-119.1, -98.71, 780.4
-108.92, -87.69, 779.48
-98.52, -76.88, 780.36
-94.29, -62.49000000000001, 780.4400000000001
-91.15, -47.82, 780.51
-92.86, -32.92, 781.09
-99.98000000000001, -19.71, 781.27
-109.34, -7.99, 781.4500000000001
-124.01, -4.84, 782.64
-136.57, -13.04, 783.03
-145.01, -25.44, 783.43
-147.88, -40.16, 783.8400000000001
-141.05, -53.52, 784.76
-128.87, -62.27, 784.79
-115.01, -68.02, 785.2200000000001
-100.02, -67.39000000000001, 785.66
-86.76, -60.37, 786.11
-75.16, -50.86, 786.06
-65.17, -39.67000000000001, 786.4199999999999
-53.72, -29.99, 785.78
-40.29, -23.31, 785.9400000000001
-26.29, -17.93, 785.59
-11.64, -14.7, 785.64
3.36, -14.52, 785.18
17.88, -18.28, 785.1100000000001
30.44, -26.48, 784.53
31.98, -41.4, 783.33
22.29, -52.85, 782.92
7.99, -48.32000000000001, 780.98
5.54, -33.52, 780.7200000000001
10.06, -19.22, 780.04
13.71, -4.67, 780.8400000000001
14.47, 10.31, 780.43
10.19, 24.69, 781.52
-0.3, 35.41, 781.4
-9.43, 47.31000000000001, 781.28
-17.0, 60.26, 781.15
-22.83, 74.08, 781.02
-23.04, 89.07999999999999, 780.38
-16.78, 102.71, 780.13
-7.34, 114.37, 779.88
4.74, 123.27, 779.62
18.64, 117.64, 777.84
22.36, 103.11, 777.75
14.53, 90.32, 776.24
-0.4, 91.79, 775.51
-12.88, 100.12, 775.26
-20.43, 113.08, 774.6
-18.3, 127.93, 773.9199999999999
-5.05, 134.97, 772.7200000000001
7.95, 127.49, 771.9
11.21, 112.85, 771.0599999999999
5.63, 98.93000000000001, 770.7000000000001
-6.54, 90.16, 769.93
-21.36, 92.48000000000001, 769.14
-30.08, 104.68, 768.3400000000001
-23.7, 118.26, 767.02
-8.699999999999999, 118.28, 766.0800000000001
0.04, 106.09, 765.12
-8.460000000000001, 93.73000000000001, 763.63
-22.64, 98.62000000000002, 762.52
-31.4, 110.8, 762.4
-44.76, 117.62, 763.47
-55.18000000000001, 106.83, 764.9500000000001
-56.42, 91.88000000000001, 764.8400000000001
-48.4, 104.55, 770.27
-43.98, 90.22, 772.85
-32.83, 100.26, 774.28
-44.27, 109.96, 776.26
-51.05, 96.58000000000001, 777.89
-37.15, 90.95000000000001, 779.5700000000001
-37.21, 105.95, 781.8099999999999
-50.39000000000001, 98.78, 783.7000000000001
-39.14, 88.85, 785.65
-28.18, 99.09000000000001, 786.65
-25.95, 113.92, 786.99
-33.93, 126.62, 788.0700000000001
-45.21, 136.51, 787.5700000000001
-51.20000000000001, 150.26, 787.1900000000001
-49.49000000000001, 165.16, 786.52
-40.01, 176.79, 786.05
-29.74, 187.72, 786.38
-20.38, 199.44, 786.2100000000001
-8.640000000000001, 208.78, 785.9299999999999
3.81, 217.15, 786.05
15.22, 226.89, 786.16
18.92, 241.43, 787.28
9.02, 252.7, 788.1
-5.42, 248.62, 789.53
-9.279999999999999, 234.13, 790.17
-3.65, 220.22, 790.8200000000001
11.34, 219.82, 792.49
19.46, 232.43, 792.87
19.27, 247.43, 793.6599999999999
8.380000000000001, 257.74, 794.47
-0.37, 269.92, 793.28
-3.83, 284.52, 793.6900000000001
-2.15, 299.43, 792.59
12.54, 302.46, 791.1799999999999
24.78, 293.79, 790.95
31.5, 280.38, 790.2000000000001
26.42, 266.27, 789.3300000000001
11.43, 265.67, 787.83
4.29, 278.86, 787.1
4.2, 293.86, 786.85
7.31, 308.53, 786.67
15.77, 320.92, 786.07
22.35, 334.4, 786.96
24.95, 349.17, 786.63
28.79, 363.67, 786.79
36.68, 376.43, 786.0399999999999
50.11, 383.11, 785.68
64.22000000000001, 388.21, 785.8099999999999
77.22, 395.69, 786.03
90.11000000000001, 403.36, 785.84
104.24, 408.39, 785.64
118.1, 414.12, 785.9400000000001
132.68, 417.64, 785.3300000000001
147.44, 414.98, 785.1100000000001
156.73, 403.2, 783.88
157.97, 388.25, 783.94
157.04, 373.28, 783.5900000000001
154.54, 358.49, 783.73
147.58, 345.2, 782.96
136.74, 334.83, 783.0800000000001
125.11, 325.36, 782.7999999999999
111.28, 319.54, 782.51
97.23000000000001, 314.28, 782.72
82.33000000000001, 312.58, 782.02
68.47, 318.3, 781.7100000000001
54.97, 324.85, 781.9
41.57, 331.6, 781.68
29.97, 341.11, 781.46
20.78, 352.9700000000001, 781.23
14.54, 366.61, 781.0
11.64, 381.33, 780.76
12.33, 396.31, 780.52
12.87, 411.3, 780.78
12.51, 426.3, 780.64
14.32, 441.19, 780.49
18.33, 455.64, 780.3400000000001
20.88, 470.42, 780.6900000000001
21.12, 485.4200000000001, 780.65
21.96, 500.4, 780.6100000000001
23.39, 515.3300000000001, 780.5700000000001
25.42, 530.1900000000001, 780.53
31.62, 543.85, 779.99
44.41, 551.6900000000001, 779.34
59.34000000000001, 553.19, 779.0900000000001
73.13, 547.2799999999999, 778.3300000000001
78.28, 533.1900000000001, 777.46
70.13, 520.6, 776.48
55.45000000000001, 517.52, 775.88
40.61, 519.74, 775.77
29.27, 529.5599999999999, 774.75
28.78, 544.55, 774.12
22.91, 558.35, 775.49
10.56, 566.8600000000001, 775.25
0.5899999999999999, 578.06, 775.01
-14.18, 575.42, 777.29
-15.81, 560.51, 777.58
-13.04, 545.77, 777.88
1.2, 541.05, 779.71
14.93, 547.1, 779.3500000000001
28.34, 553.83, 779.81
37.31, 565.85, 780.28
35.97, 580.79, 781.27
27.02, 592.83, 781.3800000000001
20.44, 606.3099999999999, 780.9
22.25, 621.2000000000001, 780.2300000000001
27.96, 635.0700000000001, 780.36
40.67, 643.04, 778.99
55.32, 639.8400000000001, 778.81
67.26000000000001, 630.76, 778.12
73.52, 617.13, 777.8300000000001
79.16, 603.23, 778.03
84.8, 589.3300000000001, 777.8300000000001
87.5, 574.57, 777.62
87.06000000000001, 559.5800000000001, 777.41
87.22, 544.58, 777.7000000000001
88.73000000000001, 529.66, 777.5900000000001
92.31, 515.09, 777.9800000000001
98.56999999999999, 501.46, 777.97
110.56, 492.44, 778.9700000000001
123.39, 484.66, 778.17
132.18, 472.5000000000001, 778.17
146.91, 469.67, 779.6799999999999
155.33, 482.09, 780.5000000000001
154.82, 497.08, 780.9400000000001
151.41, 511.69, 780.89
142.52, 523.77, 781.75
131.77, 534.2300000000001, 781.2200000000001
122.41, 545.95, 781.5
110.17, 554.62, 781.78
100.12, 565.76, 781.06
94.01000000000002, 579.4600000000001, 781.15
90.23999999999999, 593.98, 780.7300000000001
85.96, 608.3600000000001, 781.2200000000001
77.75, 620.9099999999999, 781.3099999999999
68.44, 632.67, 781.4
58.11, 643.5499999999999, 781.4900000000001
43.46, 646.77, 782.5900000000001
30.21, 639.73, 782.9
26.25, 625.26, 784.22
35.42, 613.39, 784.75
50.31000000000001, 611.55, 785.8
63.6, 618.5, 785.96
73.48000000000001, 629.7899999999999, 786.54
79.1, 643.7, 786.63
80.43000000000001, 658.64, 787.13
78.02, 673.4500000000001, 787.13
86.97000000000001, 685.4900000000001, 785.53
101.84, 687.4600000000001, 785.53
113.98, 678.65, 784.0100000000001
110.53, 664.0499999999999, 783.1799999999999
99.04000000000002, 654.4, 782.73
84.46, 650.86, 782.26
71.24, 657.9400000000001, 781.27
60.65, 668.56, 781.67
53.14, 681.55, 780.75
56.13, 696.25, 780.22
66.25, 707.3200000000001, 779.67
80.71, 711.3200000000001, 779.1
95.02000000000001, 706.8200000000001, 778.52
109.87, 704.73, 779.43
115.72, 718.54, 781.14
105.34, 729.37, 781.76
90.47000000000001, 731.3400000000001, 782.49
76.67000000000001, 725.45, 782.83
68.61000000000001, 712.8, 783.6900000000001
70.07, 697.87, 784.16
71.16, 682.91, 783.64
66.76000000000001, 668.5700000000001, 783.42
52.22, 664.88, 781.59
39.29, 672.48, 781.86
30.77, 684.82, 780.7200000000001
32.87, 699.67, 780.37
40.01, 712.86, 780.01
53.48, 719.4500000000001, 779.1300000000001
67.92000000000001, 723.52, 779.65
81.79, 729.22, 779.3600000000001
94.17, 737.6900000000001, 780.0700000000001
100.16, 751.4400000000001, 780.48
99.42, 766.42, 780.99
85.92000000000001, 772.97, 782.62
75.83, 761.87, 783.5599999999999
76.02, 746.87, 784.1200000000001
87.12000000000002, 736.78, 785.2
102.05, 735.31, 785.4
116.35, 739.8400000000001, 786.01
130.04, 745.98, 785.63
142.76, 738.04, 784.05
142.5, 723.0399999999999, 783.5700000000001
134.63, 710.27, 782.9800000000001
122.45, 701.51, 782.78
108.27, 706.39, 781.0700000000001
113.91, 720.29, 779.53
128.9, 720.8200000000001, 778.77
140.03, 710.76, 777.99
140.72, 695.78, 777.19
140.51, 680.78, 777.8700000000001
141.42, 665.8099999999999, 777.3400000000001
141.81, 650.81, 777.8
155.12, 643.8800000000001, 779.4700000000001
167.15, 652.84, 780.04
171.67, 667.14, 780.7200000000001
159.61, 676.0599999999999, 782.52
147.01, 667.92, 783.14
138.33, 655.6900000000001, 783.28
134.37, 641.22, 783.8400000000001
142.24, 628.45, 784.92
156.15, 622.8400000000001, 785.1100000000001
170.74, 619.37, 785.2200000000001
184.42, 613.21, 784.7300000000001
188.96, 598.91, 783.54
181.35, 585.9900000000001, 783.05
168.14, 578.89, 782.45
153.2, 577.5700000000001, 782.24
141.05, 586.3700000000001, 781.02
139.34, 601.27, 780.5800000000001
140.55, 616.22, 780.63
140.26, 631.2200000000001, 780.78
137.07, 645.88, 781.02
133.3, 660.4, 780.86
119.94, 667.21, 782.7100000000001
107.38, 659.01, 782.96
97.29000000000001, 647.91, 783.22
101.47, 633.51, 785.0000000000001
111.28, 622.16, 784.0800000000001
117.09, 608.33, 784.37
126.67, 596.7899999999999, 784.6699999999999
133.76, 583.5700000000001, 783.9700000000001
136.63, 568.85, 784.0700000000001
126.83, 557.5, 782.16
111.83, 557.6000000000001, 782.34
101.18, 568.1699999999999, 780.6100000000001
106.33, 582.26, 780.0599999999999
121.14, 584.65, 778.49
128.99, 571.87, 777.7000000000001
129.0, 556.87, 777.39
125.01, 542.41, 777.16
115.24, 531.03, 776.51
101.78, 524.4199999999999, 776.3500000000001
91.84000000000001, 513.1799999999999, 777.29
86.15, 499.3, 777.02
87.59, 484.37, 778.26
97.66, 473.25, 778.2999999999999
110.53, 465.54, 778.85
124.79, 470.19, 780.01
131.86, 483.42, 780.38
126.17, 497.3, 781.77
112.55, 503.57, 781.88
97.64000000000001, 505.24, 782.41
83.95999999999999, 499.08, 782.95
69.31999999999999, 495.83, 782.0
57.21, 504.69, 781.25
48.87, 517.16, 781.3
50.53000000000001, 532.07, 779.8500000000001
62.87, 540.6000000000001, 779.59
77.68000000000001, 538.21, 778.3200000000001
85.26999999999999, 525.27, 777.8300000000001
85.81000000000001, 510.28, 777.3300000000001
79.03, 496.9, 776.8200000000001
66.5, 488.66, 776.29
53.69, 480.86, 776.75
46.97, 467.45, 777.41
43.93, 452.76, 777.27
55.78, 443.56, 779.64
53.48, 458.38, 782.04
38.77000000000001, 455.4200000000001, 782.87
31.16, 442.5, 783.72
32.32, 427.55, 784.09
41.55, 415.72, 784.89
55.65, 410.6, 785.2100000000001
69.87000000000001, 405.84, 784.9400000000001
71.78000000000001, 390.96, 782.9700000000001
58.43, 384.12, 782.49
44.15, 388.72, 781.4
36.13, 401.4, 781.1000000000001
35.99, 416.4, 780.29
44.53, 428.73, 779.87
